Sentence_ID,Token string,Token kind,Contextual features,Morphological features,Part-of-speech features,Type of Named Entity
425,YANG,WORD,,"UpperCase, CapStart",OOV,""""""
425,PICKUP,WORD,,"UpperCase, CapStart",OOV,""""""
425,SAMPE,WORD,,"UpperCase, CapStart",OOV,""""""
425,SEKARANG,WORD,,"UpperCase, CapStart",ADV,""""""
425,.,EPUNC,,,,""""""
425,SAMEDAY,WORD,,"UpperCase, CapStart",OOV,""""""
425,IYA,WORD,,"UpperCase, CapStart",OOV,""""""
425,SAMEDAY,WORD,,"UpperCase, CapStart",OOV,""""""
426,Dear,WORD,,"TitleCase, CapStart",OOV,""""""
426,For,WORD,,"TitleCase, CapStart",OOV,""""""
426,your,WORD,,LowerCase,OOV,""""""
426,concern,WORD,,LowerCase,OOV,""""""
426,.,EPUNC,,,,""""""
427,Thx,WORD,,"TitleCase, CapStart",OOV,""""""
427,udah,WORD,,LowerCase,ADV,""""""
427,bang,WORD,,LowerCase,OOV,""""""
427,udah,WORD,,LowerCase,ADV,""""""
427,mention,WORD,,LowerCase,OOV,""""""
427,mereka,WORD,,LowerCase,OOV,""""""
427,🤧,PUNC,,,OOV,""""""
428,Cc,WORD,,"TitleCase, CapStart",OOV,""""""
428,:,PUNC,,,,""""""
429,Dear,WORD,,"TitleCase, CapStart",OOV,""""""
429,For,WORD,,"TitleCase, CapStart",OOV,""""""
429,your,WORD,,LowerCase,OOV,""""""
429,concern,WORD,,LowerCase,OOV,""""""
430,Kok,WORD,,"TitleCase, CapStart",OOV,""""""
430,bisa,WORD,,LowerCase,OOV,""""""
430,?,EPUNC,,,,""""""
431,Halo,WORD,,"TitleCase, CapStart",OOV,""""""
431,Sahabat,WORD,,"TitleCase, CapStart",OOV,""""""
431,",",OPUNC,,,,""""""
431,terima,WORD,,LowerCase,OOV,""""""
431,kasih,WORD,,LowerCase,OOV,""""""
431,sdh,WORD,,LowerCase,OOV,""""""
431,menghubungi,WORD,,LowerCase,OOV,""""""
431,Bank,WORD,,"TitleCase, CapStart",OOV,""""""
431,Mandiri,WORD,,"TitleCase, CapStart",OOV,""""""
431,.,EPUNC,,,,""""""
431,Mohon,WORD,,"TitleCase, CapStart",OOV,""""""
431,menunggu,WORD,,LowerCase,OOV,""""""
431,",",OPUNC,,,,""""""
431,kami,WORD,,LowerCase,OOV,""""""
431,akan,WORD,,LowerCase,OOV,""""""
431,segera,WORD,,LowerCase,OOV,""""""
431,membalas,WORD,,LowerCase,OOV,""""""
431,.,EPUNC,,,,""""""
431,Utk,WORD,,"TitleCase, CapStart",OOV,""""""
431,keamanan,WORD,,LowerCase,OOV,""""""
431,",",OPUNC,,,,""""""
431,pastikan,WORD,,LowerCase,OOV,""""""
431,tdk,WORD,,LowerCase,OOV,""""""
431,memberikan,WORD,,LowerCase,OOV,""""""
431,PIN,WORD,,"UpperCase, CapStart",OOV,""""""
431,",",OPUNC,,,,""""""
431,CVV,WORD,,"UpperCase, CapStart",OOV,""""""
431,",",OPUNC,,,,""""""
431,password,WORD,,LowerCase,OOV,""""""
431,atau,WORD,,LowerCase,OOV,""""""
431,OTP,WORD,,"UpperCase, CapStart",OOV,""""""
431,.,EPUNC,,,,""""""
431,Info,WORD,,"TitleCase, CapStart",OOV,""""""
431,lbh,WORD,,LowerCase,OOV,""""""
431,lanjut,WORD,,LowerCase,OOV,""""""
431,hub,WORD,,LowerCase,OOV,""""""
431,WA,WORD,,"UpperCase, CapStart",OOV,""""""
431,kami,WORD,,LowerCase,OOV,""""""
431,(,SPUNC,,,,""""""
431,centang,WORD,,LowerCase,OOV,""""""
431,hijau,WORD,,LowerCase,OOV,""""""
431,),SPUNC,,,,""""""
431,di,WORD,,LowerCase,PREP,""""""
431,no,WORD,,LowerCase,OOV,""""""
431,08118414000,NUM,,Digit,,""""""
431,.,EPUNC,,,,""""""
432,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
432,Sahabat,WORD,,"TitleCase, CapStart",OOV,""""""
432,",",OPUNC,,,,""""""
432,terima,WORD,,LowerCase,OOV,""""""
432,kasih,WORD,,LowerCase,OOV,""""""
432,sdh,WORD,,LowerCase,OOV,""""""
432,menghubungi,WORD,,LowerCase,OOV,""""""
432,Bank,WORD,,"TitleCase, CapStart",OOV,""""""
432,Mandiri,WORD,,"TitleCase, CapStart",OOV,""""""
432,.,EPUNC,,,,""""""
432,Kami,WORD,,"TitleCase, CapStart",OOV,""""""
432,akan,WORD,,LowerCase,OOV,""""""
432,segera,WORD,,LowerCase,OOV,""""""
432,membalas,WORD,,LowerCase,OOV,""""""
432,",",OPUNC,,,,""""""
432,mohon,WORD,,LowerCase,OOV,""""""
432,menunggu,WORD,,LowerCase,OOV,""""""
432,.,EPUNC,,,,""""""
432,Akun,WORD,,"TitleCase, CapStart",OOV,""""""
432,resmi,WORD,,LowerCase,OOV,""""""
432,kami,WORD,,LowerCase,OOV,""""""
432,dgn,WORD,,LowerCase,OOV,""""""
432,centang,WORD,,LowerCase,OOV,""""""
432,emas,WORD,,LowerCase,OOV,""""""
432,(,SPUNC,,,,""""""
432,verified,WORD,,LowerCase,OOV,""""""
432,),SPUNC,,,,""""""
432,.,EPUNC,,,,""""""
432,Selalu,WORD,,"TitleCase, CapStart",OOV,""""""
432,jaga,WORD,,LowerCase,OOV,""""""
432,data,WORD,,LowerCase,OOV,""""""
432,pribadi,WORD,,LowerCase,OOV,""""""
432,.,EPUNC,,,,""""""
432,WhatsApp,WORD,,,OOV,""""""
432,resmi,WORD,,LowerCase,OOV,""""""
432,kami,WORD,,LowerCase,OOV,""""""
432,(,SPUNC,,,,""""""
432,centang,WORD,,LowerCase,OOV,""""""
432,hijau,WORD,,LowerCase,OOV,""""""
432,),SPUNC,,,,""""""
432,di,WORD,,LowerCase,PREP,""""""
432,no,WORD,,LowerCase,OOV,""""""
432,08118414000,NUM,,Digit,,""""""
432,.,EPUNC,,,,""""""
433,Halo,WORD,,"TitleCase, CapStart",OOV,""""""
433,Sahabat,WORD,,"TitleCase, CapStart",OOV,""""""
433,",",OPUNC,,,,""""""
433,terima,WORD,,LowerCase,OOV,""""""
433,kasih,WORD,,LowerCase,OOV,""""""
433,sdh,WORD,,LowerCase,OOV,""""""
433,menghubungi,WORD,,LowerCase,OOV,""""""
433,Bank,WORD,,"TitleCase, CapStart",OOV,""""""
433,Mandiri,WORD,,"TitleCase, CapStart",OOV,""""""
433,.,EPUNC,,,,""""""
433,Kami,WORD,,"TitleCase, CapStart",OOV,""""""
433,akan,WORD,,LowerCase,OOV,""""""
433,segera,WORD,,LowerCase,OOV,""""""
433,membalas,WORD,,LowerCase,OOV,""""""
433,",",OPUNC,,,,""""""
433,mohon,WORD,,LowerCase,OOV,""""""
433,menunggu,WORD,,LowerCase,OOV,""""""
433,.,EPUNC,,,,""""""
433,Utk,WORD,,"TitleCase, CapStart",OOV,""""""
433,keamanan,WORD,,LowerCase,OOV,""""""
433,",",OPUNC,,,,""""""
433,pastikan,WORD,,LowerCase,OOV,""""""
433,tdk,WORD,,LowerCase,OOV,""""""
433,memberikan,WORD,,LowerCase,OOV,""""""
433,PIN,WORD,,"UpperCase, CapStart",OOV,""""""
433,",",OPUNC,,,,""""""
433,CVV,WORD,,"UpperCase, CapStart",OOV,""""""
433,",",OPUNC,,,,""""""
433,password,WORD,,LowerCase,OOV,""""""
433,atau,WORD,,LowerCase,OOV,""""""
433,OTP,WORD,,"UpperCase, CapStart",OOV,""""""
433,.,EPUNC,,,,""""""
433,Info,WORD,,"TitleCase, CapStart",OOV,""""""
433,lbh,WORD,,LowerCase,OOV,""""""
433,lanjut,WORD,,LowerCase,OOV,""""""
433,hub,WORD,,LowerCase,OOV,""""""
433,WA,WORD,,"UpperCase, CapStart",OOV,""""""
433,kami,WORD,,LowerCase,OOV,""""""
433,(,SPUNC,,,,""""""
433,centang,WORD,,LowerCase,OOV,""""""
433,hijau,WORD,,LowerCase,OOV,""""""
433,),SPUNC,,,,""""""
433,di,WORD,,LowerCase,PREP,""""""
433,no,WORD,,LowerCase,OOV,""""""
433,08118414000,NUM,,Digit,,""""""
433,.,EPUNC,,,,""""""
434,mesen,WORD,,LowerCase,OOV,""""""
434,jam,WORD,,LowerCase,OOV,""""""
434,13,NUM,,Digit,,""""""
434,:,PUNC,,,,""""""
434,30,NUM,,Digit,,""""""
434,.,EPUNC,,,,""""""
434,dan,WORD,,LowerCase,OOV,""""""
434,sampe,WORD,,LowerCase,OOV,""""""
434,skrng,WORD,,LowerCase,OOV,""""""
434,gadateng2,WORD,,"LowerCase, CharDigit",OOV,""""""
434,barangnya,WORD,,LowerCase,OOV,""""""
434,😭,PUNC,,,OOV,""""""
434,kurir,WORD,,LowerCase,OOV,""""""
434,instant,WORD,,LowerCase,OOV,""""""
434,cancel,WORD,,LowerCase,OOV,""""""
434,2,NUM,,Digit,,""""""
434,-,SPUNC,,,,""""""
434,3,NUM,,Digit,,""""""
434,kali,WORD,,LowerCase,OOV,""""""
434,i,WORD,,LowerCase,OOV,""""""
434,wanna,WORD,,LowerCase,OOV,""""""
434,go,WORD,,LowerCase,OOV,""""""
434,hoooomeeee,WORD,,LowerCase,OOV,""""""
434,.,EPUNC,,,,""""""
434,what,WORD,,LowerCase,OOV,""""""
434,should,WORD,,LowerCase,OOV,""""""
434,i,WORD,,LowerCase,OOV,""""""
434,do,WORD,,LowerCase,OOV,""""""
434,.,EPUNC,,,,""""""
434,ngga,WORD,,LowerCase,OOV,""""""
434,mau,WORD,,LowerCase,ADV,""""""
434,bela2in,WORD,,"LowerCase, CharDigit",OOV,""""""
434,nunggu,WORD,,LowerCase,OOV,""""""
434,paket,WORD,,LowerCase,OOV,""""""
434,sampe,WORD,,LowerCase,OOV,""""""
434,jam,WORD,,LowerCase,OOV,""""""
434,7an,WORD,,"LowerCase, CharDigit",OOV,""""""
434,malem,WORD,,LowerCase,OOV,""""""
434,di,WORD,,LowerCase,PREP,""""""
434,kantor,WORD,,LowerCase,OOV,""""""
434,.,EPUNC,,,,""""""
435,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
435,kak,WORD,,LowerCase,NOUN,""""""
435,Agustia,WORD,,"TitleCase, CapStart",OOV,""""""
435,",",OPUNC,,,,""""""
435,mohon,WORD,,LowerCase,OOV,""""""
435,maaf,WORD,,LowerCase,OOV,""""""
435,sudah,WORD,,LowerCase,OOV,""""""
435,menunggu,WORD,,LowerCase,OOV,""""""
435,lama,WORD,,LowerCase,OOV,""""""
435,kirimannya,WORD,,LowerCase,OOV,""""""
435,.,EPUNC,,,,""""""
435,Dara,WORD,,"TitleCase, CapStart",OOV,""""""
435,cek,WORD,,LowerCase,OOV,""""""
435,perihal,WORD,,LowerCase,OOV,""""""
435,tsb,WORD,,LowerCase,OOV,""""""
435,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
435,nya,WORD,,LowerCase,PRON,""""""
435,sudah,WORD,,LowerCase,OOV,""""""
435,direspon,WORD,,LowerCase,OOV,""""""
435,ya,WORD,,LowerCase,OOV,""""""
435,.,EPUNC,,,,""""""
435,Yuk,WORD,,"TitleCase, CapStart",OOV,""""""
435,dicek,WORD,,LowerCase,OOV,""""""
435,kembali,WORD,,LowerCase,OOV,""""""
435,info,WORD,,LowerCase,OOV,""""""
435,lebih,WORD,,LowerCase,OOV,""""""
435,lanjutnya,WORD,,LowerCase,OOV,""""""
435,via,WORD,,LowerCase,OOV,""""""
435,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
435,ya,WORD,,LowerCase,OOV,""""""
435,.,EPUNC,,,,""""""
435,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
435,^,PUNC,,,,""""""
435,Dara,WORD,,"TitleCase, CapStart",OOV,""""""
436,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
436,kak,WORD,,LowerCase,NOUN,""""""
436,Adam,WORD,,"TitleCase, CapStart",OOV,""""""
436,.,EPUNC,,,,""""""
436,Mohon,WORD,,"TitleCase, CapStart",OOV,""""""
436,maaf,WORD,,LowerCase,OOV,""""""
436,membuat,WORD,,LowerCase,OOV,""""""
436,kakak,WORD,,LowerCase,OOV,""""""
436,tidak,WORD,,LowerCase,OOV,""""""
436,nyaman,WORD,,LowerCase,OOV,""""""
436,.,EPUNC,,,,""""""
436,Info,WORD,,"TitleCase, CapStart",OOV,""""""
436,lebih,WORD,,LowerCase,OOV,""""""
436,lanjutnya,WORD,,LowerCase,OOV,""""""
436,sudah,WORD,,LowerCase,OOV,""""""
436,disampaikan,WORD,,LowerCase,OOV,""""""
436,via,WORD,,LowerCase,OOV,""""""
436,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
436,ya,WORD,,LowerCase,OOV,""""""
436,kak,WORD,,LowerCase,NOUN,""""""
436,.,EPUNC,,,,""""""
436,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
436,^,PUNC,,,,""""""
436,Wina,WORD,,"TitleCase, CapStart",OOV,""""""
437,Hallo,WORD,,"TitleCase, CapStart",OOV,""""""
437,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
437,",",OPUNC,,,,""""""
437,mohon,WORD,,LowerCase,OOV,""""""
437,maaf,WORD,,LowerCase,OOV,""""""
437,atas,WORD,,LowerCase,OOV,""""""
437,ketidaknyamanannya,WORD,,LowerCase,OOV,""""""
437,.,EPUNC,,,,""""""
437,Agar,WORD,,"TitleCase, CapStart",OOV,""""""
437,dapat,WORD,,LowerCase,OOV,""""""
437,kami,WORD,,LowerCase,OOV,""""""
437,tindaklanjuti,WORD,,LowerCase,OOV,""""""
437,mohon,WORD,,LowerCase,OOV,""""""
437,kesediaannya,WORD,,LowerCase,OOV,""""""
437,infokan,WORD,,LowerCase,OOV,""""""
437,detailnya,WORD,,LowerCase,OOV,""""""
437,melalui,WORD,,LowerCase,OOV,""""""
437,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
437,yah,WORD,,LowerCase,OOV,""""""
437,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
437,dgn,WORD,,LowerCase,OOV,""""""
437,ketik,WORD,,LowerCase,OOV,""""""
437,Agent,WORD,,"TitleCase, CapStart",OOV,""""""
437,dan,WORD,,LowerCase,OOV,""""""
437,mengisi,WORD,,LowerCase,OOV,""""""
437,email,WORD,,LowerCase,OOV,""""""
437,&,PUNC,,,,""""""
437,amp,WORD,,LowerCase,OOV,""""""
437,;,PUNC,,,,""""""
437,no,WORD,,LowerCase,OOV,""""""
437,hp,WORD,,LowerCase,OOV,""""""
437,yg,WORD,,LowerCase,OOV,""""""
437,ditanyakan,WORD,,LowerCase,OOV,""""""
437,ya,WORD,,LowerCase,OOV,""""""
437,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
437,.,EPUNC,,,,""""""
437,Terima,WORD,,"TitleCase, CapStart",OOV,""""""
437,kasih,WORD,,LowerCase,OOV,""""""
437,🙏,PUNC,,,OOV,""""""
437,🏻,PUNC,,,OOV,""""""
437,-,SPUNC,,,,""""""
437,Mamat,WORD,,"TitleCase, CapStart",OOV,""""""
438,Halo,WORD,,"TitleCase, CapStart",OOV,""""""
438,Kakak,WORD,,"TitleCase, CapStart",OOV,""""""
438,",",OPUNC,,,,""""""
438,minta,WORD,,LowerCase,OOV,""""""
438,maaf,WORD,,LowerCase,OOV,""""""
438,sekali,WORD,,LowerCase,OOV,""""""
438,lagi,WORD,,LowerCase,OOV,""""""
438,ya,WORD,,LowerCase,OOV,""""""
438,buat,WORD,,LowerCase,PREP,""""""
438,kendala,WORD,,LowerCase,OOV,""""""
438,isolirnya,WORD,,LowerCase,OOV,""""""
438,😔,PUNC,,,OOV,""""""
438,Boleh,WORD,,"TitleCase, CapStart",OOV,""""""
438,konfirmasikan,WORD,,LowerCase,OOV,""""""
438,kembali,WORD,,LowerCase,OOV,""""""
438,ke,WORD,,LowerCase,OOV,""""""
438,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
438,",",OPUNC,,,,""""""
438,supaya,WORD,,LowerCase,OOV,""""""
438,bisa,WORD,,LowerCase,OOV,""""""
438,dibantu,WORD,,LowerCase,OOV,""""""
438,followup,WORD,,LowerCase,OOV,""""""
438,lebih,WORD,,LowerCase,OOV,""""""
438,lanjut,WORD,,LowerCase,OOV,""""""
438,ya,WORD,,LowerCase,OOV,""""""
438,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
438,.,EPUNC,,,,""""""
438,Terima,WORD,,"TitleCase, CapStart",OOV,""""""
438,kasih,WORD,,LowerCase,OOV,""""""
438,🙏,PUNC,,,OOV,""""""
438,-,SPUNC,,,,""""""
438,Zizi,WORD,,"TitleCase, CapStart",OOV,""""""
439,Hai,WORD,,"TitleCase, CapStart",OOV,""""""
439,kak,WORD,,LowerCase,NOUN,""""""
439,",",OPUNC,,,,""""""
439,perihal,WORD,,LowerCase,OOV,""""""
439,tsb,WORD,,LowerCase,OOV,""""""
439,bisa,WORD,,LowerCase,OOV,""""""
439,dipastikan,WORD,,LowerCase,OOV,""""""
439,modus,WORD,,LowerCase,OOV,""""""
439,penipuan,WORD,,LowerCase,OOV,""""""
439,yg,WORD,,LowerCase,OOV,""""""
439,mengatasnamakan,WORD,,LowerCase,OOV,""""""
439,JNE,WORD,,"UpperCase, CapStart",OOV,""""""
439,.,EPUNC,,,,""""""
439,Untuk,WORD,,"TitleCase, CapStart",OOV,""""""
439,detailnya,WORD,,LowerCase,OOV,""""""
439,sudah,WORD,,LowerCase,OOV,""""""
439,Dara,WORD,,"TitleCase, CapStart",OOV,""""""
439,sampaikan,WORD,,LowerCase,OOV,""""""
439,via,WORD,,LowerCase,OOV,""""""
439,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
439,ya,WORD,,LowerCase,OOV,""""""
439,kak,WORD,,LowerCase,NOUN,""""""
439,.,EPUNC,,,,""""""
439,Thanks,WORD,,"TitleCase, CapStart",OOV,""""""
439,^,PUNC,,,,""""""
439,Dara,WORD,,"TitleCase, CapStart",OOV,""""""
440,banyak,WORD,,LowerCase,OOV,""""""
440,minumn,WORD,,LowerCase,OOV,""""""
440,beralkohol,WORD,,LowerCase,OOV,""""""
440,palsu,WORD,,LowerCase,OOV,""""""
440,dg,WORD,,LowerCase,OOV,""""""
440,harga,WORD,,LowerCase,OOV,""""""
440,tak,WORD,,LowerCase,OOV,""""""
440,masuk,WORD,,LowerCase,OOV,""""""
440,akal,WORD,,LowerCase,OOV,""""""
440,1,NUM,,Digit,,""""""
440,/,SPUNC,,,,""""""
440,3,NUM,,Digit,,""""""
440,–,PUNC,,,OOV,""""""
440,1,NUM,,Digit,,""""""
440,/,SPUNC,,,,""""""
440,4,NUM,,Digit,,""""""
440,dr,WORD,,LowerCase,PREP,""""""
440,merk2,WORD,,"LowerCase, CharDigit",OOV,""""""
440,ternama,WORD,,LowerCase,OOV,""""""
440,yg,WORD,,LowerCase,OOV,""""""
440,ditiru,WORD,,LowerCase,OOV,""""""
440,kemasan,WORD,,LowerCase,OOV,""""""
440,sangat,WORD,,LowerCase,OOV,""""""
440,canggih,WORD,,LowerCase,OOV,""""""
440,sulit,WORD,,LowerCase,OOV,""""""
440,dibedakan,WORD,,LowerCase,OOV,""""""
440,.,EPUNC,,,,""""""
440,Krn,WORD,,"TitleCase, CapStart",OOV,""""""
440,campuran,WORD,,LowerCase,OOV,""""""
440,tak,WORD,,LowerCase,OOV,""""""
440,disebut,WORD,,LowerCase,OOV,""""""
440,jujur,WORD,,LowerCase,OOV,""""""
440,",",OPUNC,,,,""""""
440,maka,WORD,,LowerCase,OOV,""""""
440,HARUS,WORD,,"UpperCase, CapStart",OOV,""""""
440,DIANGGAP,WORD,,"UpperCase, CapStart",OOV,""""""
440,BERBAHAYA,WORD,,"UpperCase, CapStart",OOV,""""""
440,.,EPUNC,,,,""""""
440,Cek,WORD,,"TitleCase, CapStart",OOV,""""""
440,toko2,WORD,,"LowerCase, CharDigit",OOV,""""""
440,beralamat,WORD,,LowerCase,OOV,""""""
440,Solo,WORD,,"TitleCase, CapStart",OOV,""""""
440,dg,WORD,,LowerCase,OOV,""""""
440,nama,WORD,,LowerCase,OOV,""""""
440,sprt,WORD,,LowerCase,OOV,""""""
440,Be,WORD,,"TitleCase, CapStart",OOV,""""""
440,*,PUNC,,,,""""""
440,line,WORD,,LowerCase,OOV,""""""
440,.,EPUNC,,,,""""""
440,cc,WORD,,LowerCase,OOV,""""""
441,Parahh,WORD,,"TitleCase, CapStart",OOV,""""""
441,bangett,WORD,,LowerCase,OOV,""""""
441,kaak,WORD,,LowerCase,OOV,""""""
441,ituuuu,WORD,,LowerCase,OOV,""""""
441,😭,PUNC,,,OOV,""""""
442,Betul,WORD,,"TitleCase, CapStart",OOV,""""""
442,kak,WORD,,LowerCase,NOUN,""""""
443,saking,WORD,,LowerCase,OOV,""""""
443,seringnya,WORD,,LowerCase,OOV,""""""
443,dibatalin,WORD,,LowerCase,OOV,""""""
443,",",OPUNC,,,,""""""
443,aku,WORD,,LowerCase,OOV,""""""
443,jg,WORD,,LowerCase,OOV,""""""
443,jadi,WORD,,LowerCase,OOV,""""""
443,trust,WORD,,LowerCase,OOV,""""""
443,issue,WORD,,LowerCase,OOV,""""""
443,sama,WORD,,LowerCase,OOV,""""""
443,barang,WORD,,LowerCase,OOV,""""""
443,fs,WORD,,LowerCase,OOV,""""""
443,.,EPUNC,,,,""""""
443,ada,WORD,,LowerCase,VERB,""""""
443,yg,WORD,,LowerCase,OOV,""""""
443,bilang,WORD,,LowerCase,OOV,""""""
443,dan,WORD,,LowerCase,OOV,""""""
443,menurutku,WORD,,LowerCase,OOV,""""""
443,masuk,WORD,,LowerCase,OOV,""""""
443,akal,WORD,,LowerCase,OOV,""""""
443,",",OPUNC,,,,""""""
443,seller,WORD,,LowerCase,OOV,""""""
443,sengaja,WORD,,LowerCase,OOV,""""""
443,pasang,WORD,,LowerCase,OOV,""""""
443,fs,WORD,,LowerCase,OOV,""""""
443,ujungnya,WORD,,LowerCase,OOV,""""""
443,dibatalin,WORD,,LowerCase,OOV,""""""
443,buat,WORD,,LowerCase,PREP,""""""
443,dapet,WORD,,LowerCase,OOV,""""""
443,exposure,WORD,,LowerCase,OOV,""""""
443,dan,WORD,,LowerCase,OOV,""""""
443,sebagai,WORD,,LowerCase,OOV,""""""
443,teknik,WORD,,LowerCase,OOV,""""""
443,marketing,WORD,,LowerCase,OOV,""""""
443,biar,WORD,,LowerCase,OOV,""""""
443,dapet,WORD,,LowerCase,OOV,""""""
443,perhatian,WORD,,LowerCase,OOV,""""""
443,pembeli,WORD,,LowerCase,OOV,""""""
443,.,EPUNC,,,,""""""
443,shame,WORD,,LowerCase,OOV,""""""
443,on,WORD,,LowerCase,OOV,""""""
443,u,WORD,,LowerCase,OOV,""""""
444,Beli,WORD,,"TitleCase, CapStart",OOV,""""""
444,barang,WORD,,LowerCase,OOV,""""""
444,di,WORD,,LowerCase,PREP,""""""
444,makin,WORD,,LowerCase,OOV,""""""
444,lama,WORD,,LowerCase,OOV,""""""
444,makin,WORD,,LowerCase,OOV,""""""
444,sampah,WORD,,LowerCase,OOV,""""""
444,pelayanannya,WORD,,LowerCase,OOV,""""""
444,.,EPUNC,,,,""""""
444,Udah,WORD,,"TitleCase, CapStart",ADV,""""""
444,makai,WORD,,LowerCase,OOV,""""""
444,instant,WORD,,LowerCase,OOV,""""""
444,courier,WORD,,LowerCase,OOV,""""""
444,plus,WORD,,LowerCase,OOV,""""""
444,naruh,WORD,,LowerCase,OOV,""""""
444,tip,WORD,,LowerCase,OOV,""""""
444,gede,WORD,,LowerCase,OOV,""""""
444,pun,WORD,,LowerCase,OOV,""""""
444,paket,WORD,,LowerCase,OOV,""""""
444,ga,WORD,,LowerCase,ADV,""""""
444,dipickup,WORD,,LowerCase,OOV,""""""
444,sampai,WORD,,LowerCase,PREP,""""""
444,sekarang,WORD,,LowerCase,ADV,""""""
444,.,EPUNC,,,,""""""
444,Kalian,WORD,,"TitleCase, CapStart",OOV,""""""
444,ini,WORD,,LowerCase,OOV,""""""
444,makanin,WORD,,LowerCase,OOV,""""""
444,duit,WORD,,LowerCase,OOV,""""""
444,tipnya,WORD,,LowerCase,OOV,""""""
444,juga,WORD,,LowerCase,ADV,""""""
444,atau,WORD,,LowerCase,OOV,""""""
444,gimana,WORD,,LowerCase,OOV,""""""
444,?,EPUNC,,,,""""""
444,Apa,WORD,,"TitleCase, CapStart",OOV,""""""
444,gunanya,WORD,,LowerCase,OOV,""""""
444,ada,WORD,,LowerCase,VERB,""""""
444,fitur,WORD,,LowerCase,OOV,""""""
444,tip,WORD,,LowerCase,OOV,""""""
444,untuk,WORD,,LowerCase,OOV,""""""
444,driver,WORD,,LowerCase,OOV,""""""
444,pickup,WORD,,LowerCase,OOV,""""""
444,?,EPUNC,,,,""""""
444,?,EPUNC,,,,""""""
445,dari,WORD,,LowerCase,PREP,""""""
445,bogor,WORD,,LowerCase,OOV,""""""
445,-,SPUNC,,,,""""""
445,bekasi,WORD,,LowerCase,OOV,""""""
445,kirim,WORD,,LowerCase,OOV,""""""
445,tg,WORD,,LowerCase,OOV,""""""
445,2,NUM,,Digit,,""""""
445,janji,WORD,,LowerCase,OOV,""""""
445,batal,WORD,,LowerCase,OOV,""""""
445,otomatis,WORD,,LowerCase,OOV,""""""
445,tg,WORD,,LowerCase,OOV,""""""
445,5,NUM,,Digit,,""""""
445,",",OPUNC,,,,""""""
445,dirubah,WORD,,LowerCase,OOV,""""""
445,tg,WORD,,LowerCase,OOV,""""""
445,7,NUM,,Digit,,""""""
445,dirubah,WORD,,LowerCase,OOV,""""""
445,tg,WORD,,LowerCase,OOV,""""""
445,9,NUM,,Digit,,""""""
445,",",OPUNC,,,,""""""
445,skr,WORD,,LowerCase,OOV,""""""
445,dirubah,WORD,,LowerCase,OOV,""""""
445,tg,WORD,,LowerCase,OOV,""""""
445,13,NUM,,Digit,,""""""
445,",",OPUNC,,,,""""""
445,11,NUM,,Digit,,""""""
445,hari,WORD,,LowerCase,NOUN,""""""
445,!,EPUNC,,,,""""""
445,kenapa,WORD,,LowerCase,OOV,""""""
445,toped,WORD,,LowerCase,OOV,""""""
445,ga,WORD,,LowerCase,ADV,""""""
445,punya,WORD,,LowerCase,OOV,""""""
445,nyali,WORD,,LowerCase,OOV,""""""
445,buat,WORD,,LowerCase,PREP,""""""
445,cancel,WORD,,LowerCase,OOV,""""""
445,",",OPUNC,,,,""""""
445,bgmn,WORD,,LowerCase,OOV,""""""
445,nasib,WORD,,LowerCase,OOV,""""""
445,costumer,WORD,,LowerCase,OOV,""""""
445,yg,WORD,,LowerCase,OOV,""""""
445,dirugikan,WORD,,LowerCase,OOV,""""""
445,?,EPUNC,,,,""""""
445,apa,WORD,,LowerCase,OOV,""""""
445,ada,WORD,,LowerCase,VERB,""""""
445,kompensasi,WORD,,LowerCase,OOV,""""""
445,",",OPUNC,,,,""""""
445,sudah,WORD,,LowerCase,OOV,""""""
445,rugi,WORD,,LowerCase,OOV,""""""
445,waktu,WORD,,LowerCase,OOV,""""""
445,dan,WORD,,LowerCase,OOV,""""""
445,barangnya,WORD,,LowerCase,OOV,""""""
445,jadi,WORD,,LowerCase,OOV,""""""
445,ga,WORD,,LowerCase,ADV,""""""
445,berguna,WORD,,LowerCase,OOV,""""""
445,.,EPUNC,,,,""""""
445,csnya,WORD,,LowerCase,OOV,""""""
445,AI,WORD,,"UpperCase, CapStart",OOV,""""""
445,lagi,WORD,,LowerCase,OOV,""""""
445,.,EPUNC,,,,""""""
445,.,EPUNC,,,,""""""
445,parah,WORD,,LowerCase,OOV,""""""
445,.,EPUNC,,,,""""""
445,.,EPUNC,,,,""""""
446,Hi,WORD,,"TitleCase, CapStart",OOV,""""""
446,Kak,WORD,,"TitleCase, CapStart",NOUN,""""""
